"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"64","Couldn't be prouder of #TeamUSA. Your determination and passion inspired so many of us. You carried that flag high tonight, @Simone_Biles!",FALSE,70507,NA,2016-08-22 01:07:24,FALSE,NA,"767528566099701760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",15161,FALSE,FALSE,NA,NA
"65","Final win for Phelps. World record for Ledecky. 3 #1 finishes for Biles. That's how #TeamUSA gets America to 1000 golds-way to make history.",FALSE,66491,NA,2016-08-14 23:06:03,FALSE,NA,"764961309767131136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",14162,FALSE,FALSE,NA,NA
"66","Been waiting to drop this: summer playlist, the encore. What's everybody listening to? https://t.co/mqh1YVrycj",FALSE,219887,NA,2016-08-11 14:31:50,FALSE,NA,"763744742072913920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",100789,FALSE,FALSE,NA,NA
"67","The struggle for the Voting Rights Act taught us that people who love this country can change it. Don't give away your power - go vote.",FALSE,44445,NA,2016-08-06 20:59:47,FALSE,NA,"762030430954684416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",17253,FALSE,FALSE,NA,NA
"68","Tonight, the first-ever #TeamRefugees will also stand before the world and prove that you can succeed no matter where you're from.",FALSE,38379,"POTUS44",2016-08-05 23:22:08,FALSE,"761703659411345408","761703867402686464","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",13324,FALSE,FALSE,NA,NA
"69","Ready to root on #TeamUSA! Our team's unity and diversity makes us so proud - and reminds the world why America sets the gold standard.",FALSE,38457,NA,2016-08-05 23:21:18,FALSE,NA,"761703659411345408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",9422,FALSE,FALSE,NA,NA
"70","Longest streak of total job growth on record, wages rising at fastest pace in 7 years. We've come a long way, America—let's keep it going.",FALSE,40645,NA,2016-08-05 19:11:33,FALSE,NA,"761640808009302016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",11300,FALSE,FALSE,NA,NA
"71","Great speech. She's tested. She's ready. She never quits. That's why Hillary should be our next @POTUS. (She'll get the Twitter handle, too)",FALSE,170206,NA,2016-07-29 03:30:20,FALSE,NA,"758867227328163841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",55077,FALSE,FALSE,NA,NA
"72","Incredible speech by an incredible woman. Couldn't be more proud &amp; our country has been blessed to have her as FLOTUS. I love you, Michelle.",FALSE,499895,NA,2016-07-26 02:25:19,FALSE,NA,"757763701101490176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",151676,FALSE,FALSE,NA,NA
"73","¡Bienvenido, amigo! We value our enduring partnership with Mexico &amp; will work to strengthen it in the years to come. https://t.co/mjlABSm7jF",FALSE,15181,NA,2016-07-22 19:17:39,FALSE,NA,"756568912691601410",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",3904,FALSE,FALSE,NA,NA
"74","This map says it all. Stay safe as it heats up: Drink water, stay out of the sun, and check on your neighbors. https://t.co/c1qFTmq2IV",FALSE,30602,NA,2016-07-20 16:36:13,FALSE,NA,"755803507760902144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",13825,FALSE,FALSE,NA,NA
"75","44 men came home because Chuck Kettles believed that we leave no man behind. That's America at our best. https://t.co/UymO2AaRHg",FALSE,13137,NA,2016-07-18 14:15:01,FALSE,NA,"755043199731675137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",3279,FALSE,FALSE,NA,NA
"76","Congrats Carla Hayden, our newest Librarian of Congress! Her confirmation is certainly one for the history books.
https://t.co/5T8rvSRp9e",FALSE,19544,NA,2016-07-14 01:38:58,FALSE,NA,"753403382744780800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",6334,FALSE,FALSE,NA,NA
"77","Incredible! After a 5-year journey, we're up close and personal with our solar system's largest planet. Welcome to Jupiter, @NASAJuno!",FALSE,36443,NA,2016-07-05 17:21:09,FALSE,NA,"750379001546416128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",8927,FALSE,FALSE,NA,NA
"78","Happy Fourth of July, everybody! And to our brave men and women in uniform: On this day and every day, we thank you.",FALSE,46645,NA,2016-07-04 14:00:12,FALSE,NA,"749966042135293952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",15451,FALSE,FALSE,NA,NA
"79","Elie Wiesel was a great moral voice of our time and a conscience for our world. He was also a dear friend. We will miss him deeply.",FALSE,48567,NA,2016-07-02 23:06:02,FALSE,NA,"749378629822545920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",16747,FALSE,FALSE,NA,NA
"80","The list goes on. When Members return, I hope they'll share my commitment to work together to do what must be done. https://t.co/l8nChcXpml",FALSE,7979,"POTUS44",2016-06-30 20:58:10,FALSE,"748621170015076352","748621673578958849","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",3468,FALSE,FALSE,NA,NA
"81","Americans still need and are asking Congress to pass commonsense gun laws that strengthen background checks and keep our communities safe.",FALSE,7838,"POTUS44",2016-06-30 20:56:10,FALSE,"748620897309757440","748621170015076352","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",2515,FALSE,FALSE,NA,NA
"82","After more than 100 days, the Supreme Court still needs its 9th judge, but the Senate GOP refuses to do its job and consider Judge Garland.",FALSE,6144,"POTUS44",2016-06-30 20:55:05,FALSE,"748620582216884224","748620897309757440","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",2772,FALSE,FALSE,NA,NA
"83","Congress is leaving a hefty to-do list undone. Health officials still need emergency funding to effectively protect Americans from Zika.",FALSE,3427,"POTUS44",2016-06-30 20:53:50,FALSE,"748620388175798272","748620582216884224","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1294,FALSE,FALSE,NA,NA
"84","Proud to sign laws to improve transparency and avert a crisis in Puerto Rico. I'd hoped to use my pen more often before Congress left town.",FALSE,13155,NA,2016-06-30 20:53:03,FALSE,NA,"748620388175798272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",2908,FALSE,FALSE,NA,NA
"85","Until next time, Justin. Good to know that Canada and the world will benefit from your leadership for years to come. https://t.co/T10g64niul",FALSE,27870,NA,2016-06-30 15:38:05,FALSE,NA,"748541124524929024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",7455,FALSE,FALSE,NA,NA
"86","Women’s opportunities are expanded and our nation is stronger when all of our citizens have accessible, affordable health care.",FALSE,14424,"POTUS44",2016-06-27 16:28:29,FALSE,"747466445345349632","747466642725056512","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",3782,FALSE,FALSE,NA,NA
"87","Every woman has a constitutional right to make her own reproductive choices. I'm pleased to see the Supreme Court reaffirm that fact today.",FALSE,100847,NA,2016-06-27 16:27:42,FALSE,NA,"747466445345349632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",39097,FALSE,FALSE,NA,NA
"88","Thank you John Lewis for leading on gun violence where we need it most. https://t.co/vctfqAH5Wt",FALSE,50817,NA,2016-06-22 17:45:58,FALSE,NA,"745674203286773761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",22207,FALSE,FALSE,NA,NA
"89","By giving him its highest rating, the American Bar Association confirms what we all know: Judge Garland should serve on the Supreme Court.",FALSE,18987,NA,2016-06-21 18:47:29,FALSE,NA,"745327295544569856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",4985,FALSE,FALSE,NA,NA
"90","Gun violence requires more than moments of silence. It requires action. In failing that test, the Senate failed the American people.",FALSE,108718,NA,2016-06-21 15:11:24,FALSE,NA,"745272915780743168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",56719,FALSE,FALSE,NA,NA
"91","What a game and what a series for the @Cavs. Happy to see @KingJames bring it home for Cleveland!",FALSE,62864,NA,2016-06-20 03:30:52,FALSE,NA,"744734234179477504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",30515,FALSE,FALSE,NA,NA
"92","Happy Father's Day to all the dads out there. Glad to be spending this one with my family in Yosemite. https://t.co/SaNJgmoIK1",FALSE,25450,NA,2016-06-19 22:22:49,FALSE,NA,"744656711596773380",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",4427,FALSE,FALSE,NA,NA
"93","He shook up the world, and the world's better for it. Rest in peace, Champ. https://t.co/z1yM3sSLH3",FALSE,129037,NA,2016-06-04 14:05:32,FALSE,NA,"739095745584844800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",55374,FALSE,FALSE,NA,NA
"94","We cannot accept our level of gun violence as the new normal. We must take action to prevent this from happening again &amp; again. #WearOrange",FALSE,38243,NA,2016-06-02 15:16:07,FALSE,NA,"738388734207512578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",16095,FALSE,FALSE,NA,NA
"95","This Memorial Day, I hope you'll join me in acts of remembrance. The debt we owe our fallen heroes is one we can never truly repay.",FALSE,35323,NA,2016-05-30 13:00:39,FALSE,NA,"737267478661730304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",14180,FALSE,FALSE,NA,NA
"96","Big night of basketball - @Warriors chasing 73 and a farewell for an
all-timer, @KobeBryant. NBA fans feeling like: https://t.co/hvno2ZO5b0",FALSE,49515,NA,2016-04-14 01:01:34,FALSE,NA,"720416675196223488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",27676,FALSE,FALSE,NA,NA
"97","Proud to designate the Belmont-Paul national monument for women's equality. Let's keep up their fight with #EqualPay for women today.",FALSE,11567,NA,2016-04-12 14:46:44,FALSE,NA,"719899559988740096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",3917,FALSE,FALSE,NA,NA
"98","Congrats SpaceX on landing a rocket at sea. It's because of innovators like you &amp; NASA that America continues to lead in space exploration.",FALSE,44478,NA,2016-04-08 23:22:28,FALSE,NA,"718579793919238144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",14894,FALSE,FALSE,NA,NA
"99","Nobody should have to choose between losing a paycheck &amp; caring for their family. I applaud @NYGovCuomo for taking a big step on paid leave.",FALSE,19930,NA,2016-04-04 16:29:45,FALSE,NA,"717026378739290112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",5712,FALSE,FALSE,NA,NA
"100","Thank you for your leadership @RepHalRogers. This epidemic doesn't discriminate between red or blue, so it's up to all of us to do our part.",FALSE,3837,"RepHalRogers",2016-03-29 17:45:17,FALSE,"714844724050309121","714871062865903616","550401754","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",974,FALSE,FALSE,NA,NA
"101","From my family to yours, Happy Easter, and we wish everyone celebrating a blessed and joyful day. https://t.co/fNvcihSmYB",FALSE,120033,NA,2016-03-27 13:39:18,FALSE,NA,"714084384010272768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",29988,FALSE,FALSE,NA,NA
"102","¿Que bolá Cuba? Just touched down here, looking forward to meeting and hearing directly from the Cuban people.",FALSE,56247,NA,2016-03-20 20:22:45,FALSE,NA,"711649199243177984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",29395,FALSE,FALSE,NA,NA
"103","A great example of how tech can make our democracy stronger. Thanks for answering the call to serve. https://t.co/dFU57cuxo8",FALSE,4492,NA,2016-03-17 22:52:33,FALSE,NA,"710599731827834880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1312,FALSE,FALSE,NA,NA
"104","Proud to nominate Judge Merrick Garland to the Supreme Court. I ask Senators to meet their constitutional duty and give him a fair hearing.",FALSE,30904,NA,2016-03-16 16:30:31,FALSE,NA,"710141204755783681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",10446,FALSE,FALSE,NA,NA
"105","Looking forward to discussing more ways we can modernize government so it's as smart and dynamic as America itself. See you soon, Austin.",FALSE,5072,"POTUS44",2016-03-11 17:48:12,FALSE,"708346933933416449","708348813858054145","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1685,FALSE,FALSE,NA,NA
"106","Seniors can now apply for Social Security benefits online: https://t.co/jPEHLkNxfk",FALSE,2792,"POTUS44",2016-03-11 17:40:44,FALSE,"708346091578593280","708346933933416449","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1004,FALSE,FALSE,NA,NA
"107","Nearly 1 in 3 American families struggle to afford diapers. We're working with the private sector to help fix this. https://t.co/fxvdOCFeET",FALSE,3874,"POTUS44",2016-03-11 17:37:23,FALSE,"708345011037798400","708346091578593280","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1635,FALSE,FALSE,NA,NA
"108","Immigrants can now apply online to renew their green cards faster, and prep for the citizenship civics test online.",FALSE,4139,"POTUS44",2016-03-11 17:33:05,FALSE,"708344230729555970","708345011037798400","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1867,FALSE,FALSE,NA,NA
"109","We've cut the time it takes students to apply for financial aid by two-thirds thanks to a simplified FAFSA form: https://t.co/WDD1UrSXIR",FALSE,3442,"POTUS44",2016-03-11 17:29:59,FALSE,"708343852470435840","708344230729555970","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1293,FALSE,FALSE,NA,NA
"110","At #SXSW, I'll make the case that tech and innovation can make government work better for everyone. Here's how it's working better already:",FALSE,7221,NA,2016-03-11 17:28:29,FALSE,NA,"708343852470435840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",2196,FALSE,FALSE,NA,NA
"111","Happy #InternationalWomensDay! When women are free to pursue their dreams, nations are more safe, more secure, and more prosperous.",FALSE,32960,NA,2016-03-08 21:54:45,FALSE,NA,"707323697493704704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",17183,FALSE,FALSE,NA,NA
"112","Welcome back to Earth, @StationCDRKelly! Your year in space is vital to the future of American space travel. Hope gravity isn't a drag!",FALSE,36938,NA,2016-03-02 18:01:28,FALSE,NA,"705090664086773764",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",10192,FALSE,FALSE,NA,NA
"113","Play ball! https://t.co/S4DhVYa4Ef",FALSE,5762,NA,2016-03-02 00:34:29,FALSE,NA,"704827179167846400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2013,FALSE,FALSE,NA,NA
"114","Isiah, I'm so proud of you. Your kindness and willingness to help others is why I'm so hopeful for our future. https://t.co/RakSNxe7rk",FALSE,11688,NA,2016-02-26 23:23:57,FALSE,NA,"703359876483977217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",4626,FALSE,FALSE,NA,NA
"115","We've made big strides in the fight against Malaria - saving millions of lives. That's American leadership at work. https://t.co/jVdeE4Qktw",FALSE,6647,NA,2016-02-22 20:49:53,FALSE,NA,"701871557002407936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2275,FALSE,FALSE,NA,NA
"116","Here's how we're looking at the road ahead: https://t.co/a0KcsmpF39",FALSE,4296,"POTUS44",2016-02-18 14:07:58,FALSE,"700320240022921216","700320856858189824","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1813,FALSE,FALSE,NA,NA
"117","Next month, I'll travel to Cuba to advance our progress and efforts that can improve the lives of the Cuban people.",FALSE,11587,"POTUS44",2016-02-18 14:05:31,FALSE,"700319754054074368","700320240022921216","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",5997,FALSE,FALSE,NA,NA
"118","We still have differences with the Cuban government that I will raise directly. America will always stand for human rights around the world.",FALSE,4515,"POTUS44",2016-02-18 14:03:35,FALSE,"700319236451741697","700319754054074368","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2125,FALSE,FALSE,NA,NA
"119","Our flag flies over our Embassy in Havana once again. More Americans are traveling to Cuba than at any time in the last 50 years.",FALSE,4570,"POTUS44",2016-02-18 14:01:31,FALSE,"700318872147066880","700319236451741697","1536791610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1980,FALSE,FALSE,NA,NA
"120","14 months ago, I announced that we would begin normalizing relations with Cuba - and we've already made significant progress.",FALSE,10646,NA,2016-02-18 14:00:05,FALSE,NA,"700318872147066880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2762,FALSE,FALSE,NA,NA
"121","Got a view yesterday of the lands we protected in CA. We owe it to our kids to preserve America's natural beauty. https://t.co/8OR9MrupyG",FALSE,23659,NA,2016-02-13 18:30:11,FALSE,NA,"698574908247425024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",6198,FALSE,FALSE,NA,NA
"122","Einstein was right! Congrats to @NSF and @LIGO on detecting gravitational waves - a huge breakthrough in how we understand the universe.",FALSE,18938,NA,2016-02-11 23:43:14,FALSE,NA,"697928913457188864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",7958,FALSE,FALSE,NA,NA
"123","Way to ace your AP Calc test, Landon! You should come drop some knowledge at the White House Science Fair: https://t.co/hFaAgxVdEE",FALSE,5256,NA,2016-02-11 16:48:18,FALSE,NA,"697824490344968192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1346,FALSE,FALSE,NA,NA
"124","Just got off the phone with Coach Kubiak. Congrats to Peyton, Von Miller, and that monster @Broncos defense - see you at the White House!",FALSE,14648,NA,2016-02-09 22:30:32,FALSE,NA,"697185842209689601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",5383,FALSE,FALSE,NA,NA
"125","Just got great news - nearly 13 million Americans signed up this round for private health insurance thanks to the Affordable Care Act.",FALSE,13644,NA,2016-02-04 23:00:08,FALSE,NA,"695381352988848128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",3478,FALSE,FALSE,NA,NA
"126","Cedrick; way to go on your perfect score! How about you come by the next White House Science Fair? https://t.co/r8TGIJICh7",FALSE,6322,NA,2016-01-31 17:01:26,FALSE,NA,"693841529169952768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1797,FALSE,FALSE,NA,NA
"127","If you or someone you care about needs affordable health coverage, head over to https://t.co/A3qPizu4p2. Today's the last day to sign up!",FALSE,5201,NA,2016-01-31 15:30:44,FALSE,NA,"693818704019193860",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2968,FALSE,FALSE,NA,NA
"128","We just took an important step on equal pay. Let's keep at it until every woman &amp; girl gets a fair shot at success: https://t.co/OJAsaK6ImG",FALSE,7728,NA,2016-01-29 17:00:33,FALSE,NA,"693116531064967168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",3913,FALSE,FALSE,NA,NA
"129","The science couldn't be clearer - we owe it to our kids to do everything we can to combat climate change. https://t.co/497Wkkve58",FALSE,23513,NA,2016-01-25 21:33:47,FALSE,NA,"691735740649050112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",14579,FALSE,FALSE,NA,NA
"130","Seven years ago I bet on American workers and the American auto industry. I’d make that bet again any day of the week.",FALSE,4772,"POTUS44",2016-01-20 16:14:33,FALSE,"689842173999640576","689843464951885824","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1578,FALSE,FALSE,NA,NA
"131","Cars and trucks made in the USA are more fuel efficient than ever before – and still the best in the world.",FALSE,3291,"POTUS44",2016-01-20 16:09:25,FALSE,"689841261902098432","689842173999640576","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1010,FALSE,FALSE,NA,NA
"132","American automakers have added more than 640,000 jobs since mid-2009 – the strongest job growth on record. https://t.co/kLruJgpZI1",FALSE,2247,"POTUS44",2016-01-20 16:05:48,FALSE,"689840513852137477","689841261902098432","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1123,FALSE,FALSE,NA,NA
"133","In 2009, auto sales hit a 27-year low. Last year, they hit an all-time high. https://t.co/pDc8W8mtb5",FALSE,2814,"POTUS44",2016-01-20 16:02:49,FALSE,"689840000456794112","689840513852137477","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1404,FALSE,FALSE,NA,NA
"134","Headed to the Detroit Auto Show today to showcase how our auto industry has come roaring back from the financial crisis. Here are the stats:",FALSE,6932,NA,2016-01-20 16:00:47,FALSE,NA,"689840000456794112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1831,FALSE,FALSE,NA,NA
"135","Today we honor a man who challenged us to bend the arc of the moral universe toward justice. Let's keep working to realize Dr. King's dream.",FALSE,44721,NA,2016-01-18 15:03:32,FALSE,NA,"689100817580867584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",27378,FALSE,FALSE,NA,NA
"136","Alright everyone, this was a lot of fun. Thanks for the great conversation. i'll be back soon!",FALSE,5414,NA,2016-01-14 18:13:48,FALSE,NA,"687699148468977665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1014,FALSE,FALSE,NA,NA
"137","places to start - @GabbyGiffords's https://t.co/ATm1M4iMgU and @Everytown",FALSE,1778,"POTUS44",2016-01-14 18:12:39,FALSE,"687698446619312128","687698858948726784","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",618,FALSE,FALSE,NA,NA
"138","great - we need well-meaning folks from all stripes to get info on how we can respect 2A and reduce gun violence https://t.co/dZ0vRltrZg",FALSE,1844,NA,2016-01-14 18:11:01,FALSE,NA,"687698446619312128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",606,FALSE,FALSE,NA,NA
"139","the night aca passed; standing on truman balcony with all staff whod made it happen, knowing we'd helped millions. https://t.co/eUr3rZ3UN7",FALSE,4206,NA,2016-01-14 18:08:05,FALSE,NA,"687697711605272576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1291,FALSE,FALSE,NA,NA
"140","despite court cases like citizens united ill work with orgs/states across US to find new ways 2 reduce $ in politics https://t.co/fuTdewJcyh",FALSE,1577,NA,2016-01-14 18:06:10,FALSE,NA,"687697228895399937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",543,FALSE,FALSE,NA,NA
"141","so we all need to speak out against bias and stereotypes, to protect the freedom of others, and our own as well.",FALSE,4552,"POTUS44",2016-01-14 18:01:08,FALSE,"687695621810032640","687695962198781953","1536791610","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",2586,FALSE,FALSE,NA,NA
"142","overwhelming majority of americans understand of diversity and religious pluralism is one of our greatest strengths  https://t.co/AM1JLoA1TI",FALSE,2764,NA,2016-01-14 17:59:47,FALSE,NA,"687695621810032640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",1201,FALSE,FALSE,NA,NA
"143","health care inflation lowest in decades since ACA passed; problem is more costs passed to workers thru copays, etc. https://t.co/ElBcrjxa6L",FALSE,1414,NA,2016-01-14 17:57:48,FALSE,NA,"687695122327158785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",545,FALSE,FALSE,NA,NA
"144","love em all, but as a bulls fan got to go with mj. in baton rouge, just met lsu freshman ben simmons - will be great https://t.co/Du1gflVYp4",FALSE,5643,NA,2016-01-14 17:55:54,FALSE,NA,"687694645090844672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",3165,FALSE,FALSE,NA,NA
"145","new power plant rule reduces biggest source of CO2; now we need to invest in clean energy tech, energy efficiency. https://t.co/gQg3FEHXxo",FALSE,1950,NA,2016-01-14 17:54:23,FALSE,NA,"687694262226432000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",817,FALSE,FALSE,NA,NA
"146","new LA gov edwards just expanded medicaid; gets 1000s coverage &amp; helps the state budget. more states need to follow  https://t.co/08mDX2H4Pt",FALSE,1698,NA,2016-01-14 17:51:30,FALSE,NA,"687693536204996608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",719,FALSE,FALSE,NA,NA
"147","Expanded pell grants, capped loan repayments at 10% income, but now want to also make 2 yrs community college free. https://t.co/RS9XFDpp9c",FALSE,4520,NA,2016-01-14 17:48:10,FALSE,NA,"687692698573082624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTUS44",2525,FALSE,FALSE,NA,NA
"148","Before I start, wanted to share this. Liberia is now Ebola-free. Great example of what we can achieve when we lead. https://t.co/qjVcwg8tIi",FALSE,6283,NA,2016-01-14 17:45:28,FALSE,NA,"687692019372707840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",2704,FALSE,FALSE,NA,NA
"149","Hey everyone! Ready to answer your questions here at McKinley High School in Baton Rouge. Let's do this. #AskPOTUS https://t.co/jA1MEbwcxg",FALSE,4579,NA,2016-01-14 17:45:04,FALSE,NA,"687691919065915392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTUS44",1435,FALSE,FALSE,NA,NA
